Texte,source_fichier
"Ainsi, dans la sagesse stoïcienne, le bonheur pensé comme ataraxie passe par un tri rationnel entre ce qui dépend de nous et ce qui n'en dépend pas.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Or, si cette délimitation se heurte d'abord à la découverte de la nécessité du cosmos régi par la fatalité, cela conduit ensuite à la compréhension de notre puissance dans l'ordre de nos représentations.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Nous sommes capables de modifier nos représentations et la compréhension du monde comme nécessité, comme ne pouvant être autrement, ne nous pousse pas à la déploration face au malheur qui nous tombe dessus, mais à l'exercice d'une puissance intérieure par laquelle nous pouvons entrer en harmonie avec la nécessité.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Le bonheur est donc tranquillité d'une conscience en paix avec le monde, et il a donc à faire avec une nécessité qui n'entre pas en conflit, mais est en harmonie avec moi.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Le bonheur passe donc par l'exercice de son propre pouvoir, de sa propre nécessité.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Si la conscience peut, par son activité rationnelle, se saisir de ce qui constitue la logique fondamentale du monde, elle doit pouvoir par auto-saisissement, comprendre ce qui est sa propre logique, ce pourquoi elle est faite.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"De fait, la situation initiale d'une conscience est non seulement confrontation au hasard du monde, mais plus encore au hasard de sa propre existence dans le monde.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Or, si elle en reste là, elle est vouée à la négation et au malheur, puisque l'expérience de la souffrance est épreuve d'une insatisfaction, c'est-à-dire d'un manque d'être, d'une absence.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"De ce point de vue, un bonheur pensé comme nous le faisions au départ, comme état affectif de satisfaction est éminemment paradoxal, car la satisfaction est toujours tributaire d'autre chose.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Mais si je suis satisfait d'autre chose, alors je ne peux être heureux, puisque le bonheur est un état idéal d'être et que je suis dans le cas de la satisfaction d'autre chose, toujours pour autre chose que pour moi.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
Comment faire alors pour dépasser une telle difficulté ?,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Au fond, le bonheur, s'il désigne bien chez le sujet un état idéal d'être tel qu'il ne veut être autre chose que ce qu'il est, est tributaire de la détermination de ce que je suis et de ce que et de ce pourquoi je suis fait.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
Le bonheur a donc à faire à ma nécessité.,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Dans l'Ethique à Nicomaque, Aristote nomme à la suite de Platon ce pourquoi nous sommes faits notre ‘“ergon”.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
L'ergon désigne la finalité que je dois poursuivre.,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Or, en tant qu'humain, je suis doté de rationalité, me contenter de ce point de vue, de plaisirs sensibles, c'est hyperboliser ma part animale, sensitive, au détriment de ma dimension intellectuelle qui me caractérise en propre.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Aristote détermine ainsi le bonheur comme souverain souverain bien, c'est-à-dire comme finalité des finalités et découvre ce souverain bien dans une vie accomplie selon la vertu.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Ainsi, le bonheur a à faire avec notre propre nécessité.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Par ailleurs, la pensée aristotélicienne nous permet d'étudier l'expression à “avoir affaire”.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"En effet, si la faculté intellectuelle doit bien être déployée comme érgon (ἔργον) de l'homme pour être heureux, cela ne peut se faire qu'à la faveur d'un acte, d'une activité.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Ainsi, seule l'activité, L'energeia (ἐνέργεια) de l'humain, lui permet d'exploiter ses dispositions, (hexis / ἕξις) Que ce soit les vertus intellectuelles de la sophia (σοφία) et de la phronésis (φρόνησις) ou les vertus du caractère comme la tempérance ou le courage, toutes réclament l'activité du sujet qui ne réalisera sa vertu, l'arrêter que dans la mesure où il ne considère pas sa nécessité intérieure comme un être, mais comme une puissance à mettre en acte par l'exercice d'une volonté capable de constituer de nouvelles dispositions.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
Nous avons donc bien affaire à la nécessité et nous aussi à faire avec elle.,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Une telle pensée que l'on peut qualifier d'eudémoniste, implique d'une part de décorréler le hasard et le bonheur.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Nous ne pouvons être heureux au sens plein sur un coup de chance et d'autre part, de sortir d'une vision biaisée du bonheur tel qu'il se définit seulement par ses conséquences affectives.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Pour ce dernier point, Aristote nous offre une piste riche puisque loin de troquer une définition du bonheur comme hédonisme par une définition du bonheur comme assise morale, il lit le vécu du plaisir au bonheur en tant que celui-ci est l'indice de la réalisation de notre nécessité, de notre ergon.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"L'homme vertueux est heureux parce qu'il réalise sa nécessité par ses actes issus de la part la plus noble de son humanité, et ce bonheur se manifeste en lui par le plaisir qu'il tire de la vertu qu'il déploie.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
Le bonheur a donc pour conséquence affective la satisfaction et pour cause rationnelle le déploiement pour soi-même de la nécessité qui travaille en nous comme tâche à accomplir.,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Pourtant, notre propos ici tend à évacuer le problème du vécu du hasard dans la définition du bonheur, en fondant le bonheur comme activité d'un sujet se déployant idéalement dans sa nécessité.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
Mais n'est-ce pas préjugé d'une force que la raison ne possède pas.,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"À moins de se figurer un sage idéal, le hasard, dans l'existence, n'a-t-il pas une réalité au moins affective qui risquerait de remettre en cause le bonheur, même pensé comme existence accomplie et plus comme satisfaction.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"L'événement du mal, par exemple, n'est-il pas propre à rendre vaine, voire absurde, la tâche de l'être vertueux.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Pour dépasser une telle difficulté, il nous faut donc comprendre comment une conscience peut avoir à faire au hasard, sans l'évacuer par la raison, sans nier sa réalité existentielle.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Notre propos a consisté jusqu'ici à opposer au problème du hasard dans la réalisation du bonheur, l'existence de la raison comme faculté organisatrice et propre à découvrir une nécessité depuis laquelle le bonheur est pensable.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Pour éviter d'être ballotté par les circonstances, c'est donc la maîtrise de soi qui serait la solution.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Or, une telle maîtrise est paradoxale.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
L'exercice rationnel n'empêche pas le hasard de frapper à la porte du réel.,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
L'objectif de la maîtrise rationnelle est donc de limiter voire annuler la désunion induite par l'émergence de circonstances hasardeuses dans le devenir existentiel.,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Être heureux serait donc se réaliser pleinement en résistant aux forces hostiles du hasard qui, sans notre maîtrise, détruirait la possibilité même de notre stabilité.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Cependant, le paradoxe d'une telle maîtrise, pensée dans son achèvement, est qu'elle semble justement nécessiter un divorce d'avec soi-même.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"En effet, la souffrance éprouvée par la rencontre d'un hasard malheureux n'est pas extérieure à moi-même, mais partie prenante de ce que je suis.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
C'est d'ailleurs à cette condition que la morale stoïcienne estime pouvoir l'annuler par transformation de nos représentations.,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Mais vouloir bannir la souffrance liée à ce qui ne dépend pas de moi, n'est-ce pas vouloir bannir une partie de moi-même ?",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Je me réaliserai donc pleinement dans ma nécessité, dans la mesure où je me défausserai d'une partie de moi-même.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Pour aller au-delà de ce problème, ne faut-il pas admettre que si le bonheur il y a, il doit avoir affaire avec la souffrance, non pas comme contenu affectif à néantiser, mais comme élément constitutif du sujet et donc de sa pleine réalisation.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
Le malheur est toujours un scandale dont on refuse la nécessité.,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Chez Leibniz, le mal comme événement est toujours ramené à la logique supérieure de la nécessité suprêmement bonne du plan divin.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Le mal est donc contingence absolue, hasard absolu parce qu'il rend la nécessité et la cohérence logique du devenir.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
Le hasard peut nous faire souffrir parce qu'il est incohérence.,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Or, ce scandale du mal n'est pas un épiphénomène de notre existence, mais le rappel quotidien de ce que, malgré notre raison, le pouvoir nous échappe de rendre notre existence parfaitement cohérente.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Dans La volonté de puissance, Nietzsche considère ainsi qu'une existence qui voudrait pleinement se réaliser dans la volonté de puissance, ne pourrait le faire qu'à accueillir même ce qui, dans l'expérience de son devenir, relève d'une souffrance.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Autrement dit, plutôt que de nier l'incohérence du mal comme hasard absurde, en le rabattant sur une nécessité supérieure qui en donne une justification spirituelle, il faudrait dire oui à cette souffrance comme constitutif de sa vie.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Toutefois, cela ne peut rendre possible le bonheur, puisque une telle manière d'envisager l'existence rend caduque l'espoir de la réalisation d'un moi unifié et cohérent dans son devenir.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Sommes-nous alors, quelles que soient les perspectives, condamnés à la désunion et à la quête impossible d'une nécessité qui rendrait pensable notre bonheur.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
Nous sommes donc face à un problème.,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Nous ne pouvons pas ne pas avoir affaire avec le hasard si nous voulons être heureux, car alors nous nions une partie constitutive de nous et de notre vécu, et nous ne pouvons non plus dire oui au hasard sans rendre effective la rupture de notre devenir, fragmentant notre existence et détruisant la possibilité du bonheur.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
Comment faire alors ?,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
L'objectif est de réaliser l'unité de notre existence.,Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
"Or, pour que notre existence soit une et que nous puissions dire d'elle qu'elle a été heureuse, un acte de la conscience est nécessaire pour ramener l'hétérogénéité des circonstances imprévisibles de notre vécu temporel à l'unité nécessaire d'une vie.",Le_bonheur_est_il_affaire_de_hasard_ou_de_necessite
